,State name,District name,Block name,Gram panchayat,Village name,Villageid,Census Village Name,Census Village Code,LGD Villageid,LGD Village Name,Sample collection,Sample tested,Lab name agg,LPCD_Weighted,Tot Pop,SC Pop,ST Pop,GEN Pop,No. of House Holds,Total HH Connection,Connection Coverage (%),Free residual Chlorine (mg/l),Total Alkalinity (as Calcium Carbonate) (mg/l),Turbidity (NTU),TDS (mg/l),Fluoride (as F) (mg/l),Colour (Hazen units),Total Hardness (As CaCO3) (mg/l),Sulphate (as SO4) (mg/l),Total coliform (CFU/ 100 ml),Iron (As Fe) (mg/l),E. coli (CFU/100 ml),Odour (NA),Chloride (as Cl) (mg/l),Nitrate (as NO3) (mg/l),pH (NA),Arsenic (mg/l),Number_Schemes,Total expenditure,Central expenditure,State expenditure,House connections planned,House connections provided,Scheme Type,Ground Water,Ground water & Surface water (Both),Surface Water,Bulk water supply,New scheme,retrofit,Completed,Ongoing,Lab Testing,FTK Testing,WQ Status,HGJ Status,Free residual Chlorine (mg/l)_binary,Total Alkalinity (as Calcium Carbonate) (mg/l)_binary,Turbidity (NTU)_binary,TDS (mg/l)_binary,Fluoride (as F) (mg/l)_binary,Colour (Hazen units)_binary,Total Hardness (As CaCO3) (mg/l)_binary,Sulphate (as SO4) (mg/l)_binary,Total coliform (CFU/ 100 ml)_binary,Iron (As Fe) (mg/l)_binary,E. coli (CFU/100 ml)_binary,Odour (NA)_binary,Chloride (as Cl) (mg/l)_binary,Nitrate (as NO3) (mg/l)_binary,pH (NA)_binary,Arsenic (mg/l)_binary,Sum_Complaint,Sum_PComplaint,Sum_NComplaint,Quality_Complaince
39,Karnataka,TUMAKURU,Tumkur,NELAHAL,NANDIHALLI,164033.0,Nandihalli,611300.0,611300,Nandihalli,26/09/2023,27/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],23.89,630,18,17,595,181,0,0.0,,408.0,0.6,734.0,0.84,1.0,407.0,29.0,,0.0,,0.0,164.0,18.72,7.4,,1.0,2.46,0.0,2.46,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
40,Karnataka,TUMAKURU,Tumkur,NELAHAL,KODITHIMMANAHALLI,164032.0,Kodithimmanahalli,611299.0,611299,Kodithimmanahalli,26/09/2023,27/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],18.99,178,153,7,18,51,23,45.1,,399.33,0.6,894.0,0.68,1.0,507.0,29.67,,0.0,,0.0,182.0,8.97,7.38,,4.0,4.0,1.02,2.98,45.0,23.0,SVS,4.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
41,Karnataka,TUMAKURU,Tumkur,HONSIGERE,HONASIGERE,164249.0,Honasigere,611503.0,611503,Honasigere,26/09/2023,27/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],35.87,3565,702,100,2763,907,82,9.04,,288.27,0.55,576.64,0.34,1.0,342.91,23.77,,0.0,,0.0,124.82,16.55,7.08,,2.0,2.73,0.0,2.73,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
42,Karnataka,TUMAKURU,Tumkur,MASKAL,SASALU,163994.0,Sasalu,611603.0,611603,Sasalu,26/09/2023,27/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],40.0,1123,312,175,636,321,29,9.03,,345.33,0.5,669.33,0.31,1.0,382.0,33.33,,0.0,,0.0,132.0,11.34,6.97,,3.0,0.0,0.0,0.0,0.0,0.0,SVS and MVS,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
43,Karnataka,TUMAKURU,Tumkur,NELAHAL,NELAHAL,164021.0,Nelahal,611244.0,611244,Nelahal,26/09/2023,27/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],39.72,1299,185,568,546,338,286,84.62,0.0,413.43,0.57,1026.57,0.5,1.0,465.26,39.71,,0.06,,0.0,245.29,10.67,7.22,,2.0,20.83,10.41,10.41,60.0,19.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Unsafe,Safe,Ambiguous,Ongoing,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,13,3,0,Not Available
44,Karnataka,TUMAKURU,Tumkur,KORA,KORA,164034.0,Kora,611338.0,611338,Kora,26/09/2023,27/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],48.27,2618,600,541,1477,617,392,63.53,,311.0,0.54,782.57,0.57,1.0,443.83,43.33,,0.11,,0.0,171.86,18.99,7.05,,24.0,51.190000000000005,8.98,42.23,591.0,373.0,SVS,24.0,0.0,0.0,0.0,13.0,11.0,19.0,5.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
45,Karnataka,TUMAKURU,Tumkur,GANGONAHALLI,GANGONAHALLI,164310.0,Gangonahalli,611489.0,611489,Gangonahalli,27/09/2023,28/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],37.94,2817,325,37,2455,805,645,80.12,,338.17,0.5,514.25,0.49,1.0,351.08,23.17,,0.01,,0.0,94.83,13.69,7.2,,2.0,0.0,0.0,0.0,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
46,Karnataka,TUMAKURU,Gubbi,KOPPA,HONNASHETTIHALLI,162380.0,Honnasettyhalli,611884.0,611884,Honnasettyhalli,27/09/2023,29/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],37.93,801,79,0,722,183,89,48.63,,342.75,0.52,651.5,0.4,1.0,363.75,28.0,,0.0,,0.0,150.12,8.76,7.1,,1.0,0.0,0.0,0.0,175.0,225.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
47,Karnataka,TUMAKURU,Gubbi,KOPPA,GULENAHALLI,588637.0,Gulenahalli,611883.0,611883,Gulenahalli,27/09/2023,29/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],39.15,320,0,30,290,66,41,62.12,,285.83,0.78,1108.0,0.4,2.5,584.67,32.17,0.0,0.03,,0.0,354.33,9.83,7.19,,2.0,62.58,31.04,31.54,226.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
48,Karnataka,TUMAKURU,Tumkur,SWANDENAHALLI,AJJAPPANAHALLI,163946.0,Ajjappanahalli,611439.0,611439,Ajjappanahalli,29/09/2023,30/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],43.0,520,41,0,479,148,18,12.16,,225.75,0.5,382.25,0.79,1.0,205.5,14.02,0.0,0.0,,0.0,70.75,3.77,7.36,,1.0,1.97,0.0,1.97,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
49,Karnataka,TUMAKURU,Tumkur,SWANDENAHALLI,SWANDENHALLI,163940.0,Swandenahalli,611459.0,611459,Swandenahalli,29/09/2023,30/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],38.78,1794,489,234,1071,510,136,26.67,,230.38,0.52,495.38,0.84,1.0,242.38,18.04,0.0,0.0,,0.0,80.62,16.27,7.3,,1.0,7.86,0.0,7.86,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
50,Karnataka,TUMAKURU,Tumkur,SWANDENAHALLI,YALLAPURA,163943.0,Yellapura,611440.0,611440,Yellapura,29/09/2023,30/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],26.79,4889,1069,322,3498,1397,1128,80.74,,327.5,0.57,746.86,0.67,1.0,450.88,24.5,,0.0,,0.0,159.75,27.98,7.09,,3.0,3.99,0.0,3.99,0.0,0.0,SVS and MVS,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
51,Karnataka,TUMAKURU,Tumkur,SWANDENAHALLI,BEERANAKALLU,163941.0,Beeranakal,611458.0,611458,Beeranakal,29/09/2023,30/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],39.45,1356,348,40,968,388,175,45.1,,253.14,0.53,524.0,0.75,1.0,283.71,18.76,0.0,0.0,,0.0,95.57,19.16,7.25,,9.0,102.15,30.81,71.33,214.0,175.0,SVS,9.0,0.0,0.0,0.0,4.0,5.0,7.0,2.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
52,Karnataka,TUMAKURU,Tumkur,SWANDENAHALLI,MUTHASANDRA,163947.0,Mutsandra,611460.0,611460,Mutsandra,29/09/2023,30/09/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],29.4,854,263,17,574,244,121,49.59,,284.25,0.52,519.0,0.83,1.0,299.75,18.5,,0.0,,0.0,89.0,13.25,7.57,,2.0,2.43,0.0,2.43,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
53,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,BANNIKERE,162054.0,Bannikere,610033.0,610033,Bannikere,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],25.52,471,138,149,184,145,145,100.0,,179.0,0.5,399.75,0.74,1.0,206.94,15.49,,0.08,,0.0,78.9,7.58,7.9,,1.0,0.15,0.08,0.08,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Certified,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Pass
54,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,CHORAGONDANAHALLI,162048.0,Choragondanahalli,610034.0,610034,Choragondanahalli,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],41.59,263,0,0,263,65,65,100.0,,294.67,0.5,614.33,3.79,1.0,326.91,24.57,,0.05,,0.0,117.77,12.11,8.11,,1.0,0.11,0.06,0.06,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Unsafe,,Undetermined,Completed,-1,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,11,4,1,Not Available
55,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,DODDAYANNAGERE,162047.0,Doddayannegere,610039.0,610039,Doddayannegere,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],56.83,2188,174,76,1938,784,578,73.72,0.0,290.4,0.5,617.5,1.83,1.0,316.58,24.7,0.0,0.04,,0.0,121.28,13.04,7.95,,2.0,5.55,0.08,5.47,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Unsafe,,Undetermined,Ongoing,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,13,2,1,Not Available
56,Karnataka,TUMAKURU,Tumkur,HIREHALLI,PANDITHANAHALLI,163970.0,Pandithanahalli,611396.0,611466,PANDITHANAHALLI.,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],60.36,997,455,40,502,225,225,100.0,,270.75,0.5,446.25,1.15,1.0,251.0,14.98,0.0,0.0,,0.0,84.75,8.25,7.38,,1.0,27.17,13.58,13.58,225.0,237.0,SVS and MVS,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,Safe,Safe,Safe,Certified,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Pass
57,Karnataka,TUMAKURU,Tumkur,HIREHALLI,NANDIHALLI,163976.0,Nandihalli,611401.0,611548,Nandihalli,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],40.09,1085,396,73,616,310,275,88.71,,125.8,0.5,346.4,0.2,1.0,184.8,12.4,0.0,0.0,,0.0,133.0,11.24,7.1,,16.0,21.040000000000003,6.49,14.55,361.0,275.0,SVS,16.0,0.0,0.0,0.0,12.0,4.0,15.0,1.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
58,Karnataka,TUMAKURU,Tumkur,MAIDALA,VADEKALLU-KAREKALLU PALYA,163983.0,Vadekal,611404.0,611404,Vadekal,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],58.0,583,63,0,520,93,93,100.0,,298.0,0.5,487.83,1.03,1.0,286.83,18.23,0.0,0.0,,0.0,80.5,11.42,6.91,,10.0,26.57,8.149999999999999,18.42,186.0,93.0,SVS,10.0,0.0,0.0,0.0,9.0,1.0,9.0,1.0,Safe,,Undetermined,Reported,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Pass
59,Karnataka,TUMAKURU,Tumkur,MAIDALA,BYATHA,163984.0,Byatha,611406.0,611406,Byatha,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],32.2,769,88,72,609,220,220,100.0,,273.2,0.5,442.4,0.94,1.0,268.6,14.0,0.0,0.0,,0.0,63.0,7.52,7.32,,1.0,1.0,0.0,1.0,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Completed,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
60,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,H.M.KAVAL,162055.0,Halumalledevara Kaval,610038.0,610038,Halumalledevara Kaval,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],30.92,405,232,1,172,78,49,62.82,,306.0,0.5,608.0,1.32,1.0,319.72,24.32,,0.02,,0.0,114.14,1.0,8.14,,2.0,0.31,0.16,0.16,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
61,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,BOMMENAHALLI,162051.0,Bommenahalli,610037.0,610037,Bommenahalli,29/08/2023,30/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],43.62,702,0,0,702,179,108,60.34,,181.33,0.5,363.0,0.72,1.0,198.76,14.52,,0.02,,0.0,76.09,0.73,7.98,,2.0,17.98,8.99,8.99,118.0,15.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
62,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,KIDIKANAHALLI,162053.0,Kidukanahalli,610032.0,610032,Kidukanahalli,29/08/2023,31/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],25.76,560,142,0,418,165,165,100.0,,272.0,0.5,605.0,1.36,1.0,312.83,24.2,,0.02,,0.0,115.62,9.41,7.56,,1.0,0.15,0.08,0.08,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Completed,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
63,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,DODDAHULLENAHALLI,162052.0,Doddahullenahalli,610036.0,610036,Doddahullenahalli,29/08/2023,31/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],13.05,732,44,532,156,120,117,97.5,,352.0,0.5,762.5,2.04,1.0,382.49,30.5,,0.04,,0.0,149.86,4.58,8.07,,2.0,0.18,0.09,0.09,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,1,0,0,0,-1,0,-1,0,0,0,0,-1,11,4,1,Not Available
64,Karnataka,TUMAKURU,Chiknayakanhalli,DODDAYANNAGERE,NADUVANAHALLI,162050.0,Naduvanahalli,610035.0,610035,Naduvanahalli,29/08/2023,31/08/2023,['RDW&SD Water Quality Testing Lab Tiptur'],46.29,1154,120,35,999,380,372,97.89,,308.0,0.5,641.92,1.0,1.0,339.33,26.65,,0.06,,0.0,126.38,12.05,8.02,,1.0,0.18,0.09,0.09,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,,Undetermined,Ongoing,-1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,12,4,0,Not Available
65,Karnataka,TUMAKURU,Tumkur,OBALAPURA,OBALAPURA,164085.0,Obalapura,611363.0,611363,Obalapura,22/08/2023,23/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],27.1,1361,623,13,725,319,246,77.12,,335.09,0.52,536.73,0.84,1.0,288.82,19.91,0.0,0.02,,0.0,78.82,3.78,7.44,,26.0,21.2,7.300000000000001,13.96,345.0,246.0,SVS,26.0,0.0,0.0,0.0,14.0,12.0,20.0,6.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
66,Karnataka,TUMAKURU,Kunigal,BHAKTHARAHALLI,DODDAMALALAVADI,162768.0,Doddamalalavadi,612501.0,612501,Doddamalalavadi,22/08/2023,24/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],47.42,854,132,0,722,180,170,94.44,,364.55,0.56,639.0,0.44,1.0,380.27,27.62,0.0,0.01,,0.0,156.36,15.68,7.06,,2.0,0.27,0.14,0.14,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
67,Karnataka,TUMAKURU,Tumkur,BUGADANAHALLI,AGALAGUNTE,164295.0,Agalagunte,611280.0,611280,Agalagunte,22/08/2023,23/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],64.28,960,160,20,780,241,241,100.0,,335.5,0.5,587.25,0.73,1.0,292.5,21.1,0.0,0.04,,0.0,109.75,24.25,6.96,,2.0,13.93,6.970000000000001,6.970000000000001,89.0,283.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,Safe,Safe,Safe,Certified,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Pass
68,Karnataka,TUMAKURU,Tumkur,BUGADANAHALLI,MUDIGERE,164297.0,Mudigere,611282.0,611282,Mudigere,22/08/2023,23/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],56.54,1750,858,219,673,357,357,100.0,,383.33,0.5,709.17,0.28,1.0,393.83,30.65,0.0,0.02,,0.0,185.0,21.65,6.8,,4.0,25.39,9.11,16.28,270.0,273.0,SVS and MVS,4.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,Safe,Safe,Safe,Certified,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Pass
69,Karnataka,TUMAKURU,Tumkur,BUGADANAHALLI,KANNENAHALLI,164292.0,Kannenahalli,611292.0,611292,Kannenahalli,22/08/2023,24/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],59.39,392,0,10,382,44,44,100.0,,453.33,0.5,1040.0,0.62,1.0,573.0,47.0,0.0,0.07,,0.0,324.33,21.53,6.93,,6.0,15.6,7.66,7.96,44.0,44.0,SVS,6.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,Safe,Safe,Safe,Certified,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Pass
70,Karnataka,TUMAKURU,Tumkur,BUGADANAHALLI,BALLAPURA,164298.0,Ballapura,611279.0,611279,Ballapura,22/08/2023,24/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],55.12,1257,256,612,389,359,359,100.0,,303.67,0.5,532.5,0.4,1.0,303.33,21.3,0.0,0.0,,0.0,104.33,18.4,6.75,,3.0,860.55,148.79999999999998,711.75,1276.0,1283.0,SVS and MVS,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,Safe,Safe,Safe,Reported,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Pass
71,Karnataka,TUMAKURU,Tumkur,BUGADANAHALLI,BUGADANAHALLI,164290.0,Bugudanahalli,611281.0,611281,Bugudanahalli,22/08/2023,24/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],34.01,3834,683,690,2461,1081,625,57.82,,368.33,0.5,594.0,0.45,1.0,329.67,27.33,0.0,0.0,,0.0,154.67,8.03,7.01,,2.0,4.25,0.0,4.25,0.0,0.0,SVS and MVS,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
72,Karnataka,TUMAKURU,Tumkur,OBALAPURA,LINGAPURA,164091.0,Lingapura,611352.0,611352,Lingapura,22/08/2023,24/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],46.86,451,10,0,441,111,19,17.12,,258.2,0.5,465.6,0.73,1.0,209.4,16.8,0.0,0.0,,0.0,80.6,10.91,7.06,,14.0,51.02,8.93,42.11,101.0,19.0,SVS,14.0,0.0,0.0,0.0,9.0,5.0,11.0,3.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
73,Karnataka,TUMAKURU,Tumkur,DEVALAPURA,MAVUKERE,164214.0,Mavukere,611319.0,611319,Mavukere,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],31.8,1140,254,273,613,298,184,61.74,,260.0,6.32,492.0,0.1,5.75,291.25,25.5,0.0,0.0,,0.0,81.5,2.17,6.87,,1.0,0.84,0.0,0.84,150.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Unsafe,Safe,Ambiguous,Ongoing,-1,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,-1,12,3,1,Not Available
74,Karnataka,TUMAKURU,Tumkur,DEVALAPURA,BITTANAKURIKE,164211.0,Bittanakurike,611313.0,611313,Bittanakurike,22/08/2023,24/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],43.07,1393,318,111,964,324,324,100.0,,229.0,0.5,534.67,17.15,1.0,314.5,25.5,0.0,0.0,,0.0,92.33,21.45,7.05,,14.0,74.16999999999999,31.03,43.14,564.0,324.0,SVS,14.0,0.0,0.0,0.0,9.0,5.0,9.0,5.0,Safe,Safe,Safe,Completed,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,12,3,1,Not Available
75,Karnataka,TUMAKURU,Tumkur,DEVALAPURA,AMRUTHAGIRI,164213.0,Amruthagiri,611315.0,611315,Amruthagiri,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],37.01,807,90,0,717,188,147,78.19,,286.2,0.5,580.2,0.75,1.0,346.0,26.8,0.0,0.25,,0.0,80.6,8.7,7.26,,1.0,2.45,0.0,2.45,0.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
76,Karnataka,TUMAKURU,Tumkur,DEVALAPURA,NAYAKANAPALYA,164212.0,Nayakanapalya,611314.0,611314,Nayakanapalya,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],18.0,362,306,0,56,81,81,100.0,,264.5,0.5,494.0,0.5,1.0,298.0,23.0,0.0,0.0,,0.0,56.0,5.15,7.23,,4.0,7.709999999999999,1.78,5.92,76.0,81.0,SVS,4.0,0.0,0.0,0.0,1.0,3.0,3.0,1.0,Safe,Safe,Safe,Completed,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
77,Karnataka,TUMAKURU,Tumkur,DEVALAPURA,KONTHIHALLI,164210.0,Konthihalli,611312.0,611312,Konthihalli,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],35.48,608,148,12,448,173,65,37.57,,252.0,0.5,457.75,0.52,1.0,240.5,20.5,0.0,0.0,,0.0,79.0,15.72,7.32,,11.0,48.68,10.3,38.4,149.0,65.0,SVS,11.0,0.0,0.0,0.0,7.0,4.0,8.0,3.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
78,Karnataka,TUMAKURU,Tumkur,DEVALAPURA,DEVALAPURA,164207.0,Devalapura,611318.0,611318,Devalapura,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],35.54,1264,569,292,403,298,235,78.86,,250.75,0.5,416.0,0.17,1.0,238.75,21.5,0.0,0.0,,0.0,52.5,0.92,7.48,,21.0,76.92,13.73,63.21,344.0,235.0,SVS,21.0,0.0,0.0,0.0,15.0,6.0,18.0,3.0,Safe,Safe,Safe,Ongoing,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
79,Karnataka,TUMAKURU,Tumkur,SEETHAKAL,GIDAGANAHALLI,164192.0,Gidaganahalli,611424.0,611424,Gidaganahalli,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],41.0,254,12,0,242,73,0,0.0,,227.67,0.5,600.0,3.11,1.0,226.47,67.33,0.0,0.0,,0.0,71.78,39.8,6.91,,1.0,22.52,11.26,11.26,67.0,0.0,SVS and MVS,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Unsafe,Safe,Ambiguous,Ongoing,-1,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,-1,12,3,1,Not Available
80,Karnataka,TUMAKURU,Tumkur,BELLAVI,BELLAVI,164225.0,Bellavi,611272.0,611272,Bellavi,24/08/2023,25/08/2023,['RDW&SD Water Quality Testing Lab Tumakuru'],57.76,4373,786,401,3186,1043,1043,100.0,,304.75,0.52,729.75,0.38,1.0,397.86,32.8,0.0,0.0,,0.0,217.5,17.6,7.08,,3.0,81.03,30.34,50.690000000000005,126.0,126.0,SVS and MVS,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,Safe,Safe,Safe,Completed,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,13,3,0,Not Available
